rate,term,payment
0.0911039532,30.0000000000,812.5786000000
0.0386958789,30.0000000000,469.9276000000
0.0504508685,15.0000000000,793.1443000000
0.0594083244,30.0000000000,595.7518000000
0.0475121721,15.0000000000,777.8947000000
0.1002580658,30.0000000000,879.4792000000
0.0702725331,30.0000000000,667.1338000000
0.0812220667,15.0000000000,962.7204000000
0.0893087348,30.0000000000,799.6538000000
0.0832757156,15.0000000000,974.6585000000
0.0716604017,30.0000000000,676.4908000000
0.0380588724,30.0000000000,466.2926000000
0.0584311193,15.0000000000,835.4043000000
0.0747010696,15.0000000000,925.3145000000
0.0381182725,30.0000000000,466.6309000000
0.0641913942,15.0000000000,866.6683000000
0.0994977563,15.0000000000,1071.5346000000
0.0711595719,30.0000000000,673.1083000000
0.0702815266,30.0000000000,667.1943000000
0.0362325393,30.0000000000,455.9530000000
0.0635735802,30.0000000000,622.7165000000
0.0872434081,30.0000000000,784.8685000000
0.0960956419,30.0000000000,848.8597000000
0.0758462391,30.0000000000,705.0183000000
0.0593296867,30.0000000000,595.2478000000
0.0906524005,30.0000000000,809.3213000000
0.0824572093,15.0000000000,969.8914000000
0.0396205979,30.0000000000,475.2306000000
0.0925622007,15.0000000000,1029.5650000000
0.0612595632,30.0000000000,607.6724000000
0.0932238954,30.0000000000,827.9265000000
0.0455855669,15.0000000000,767.9894000000
0.0385541742,30.0000000000,469.1177000000
0.0787213420,30.0000000000,724.8705000000
0.0233131026,30.0000000000,386.4064000000
0.0592853447,15.0000000000,840.0007000000
0.0310021998,15.0000000000,695.4119000000
0.0672811647,15.0000000000,883.6966000000
0.0817509605,15.0000000000,965.7878000000
0.0544191617,30.0000000000,564.1501000000
0.0561312824,15.0000000000,823.0990000000
0.0944743784,15.0000000000,1041.0553000000
0.0555409740,15.0000000000,819.9570000000
0.0524382536,15.0000000000,803.5531000000
0.0812947614,30.0000000000,742.8106000000
0.0626111453,30.0000000000,616.4403000000
0.0738080346,15.0000000000,920.2518000000
0.0733961061,30.0000000000,688.2649000000
0.0753781520,15.0000000000,929.1626000000
0.0704569580,30.0000000000,668.3742000000
0.0744741736,30.0000000000,695.6174000000
0.0962753834,30.0000000000,850.1752000000
0.0473971983,30.0000000000,521.0279000000
0.1172714645,15.0000000000,1182.6701000000
0.0538177473,15.0000000000,810.8233000000
0.0532294868,30.0000000000,556.7306000000
0.0637671661,15.0000000000,864.3443000000
0.0666031049,15.0000000000,879.9444000000
0.0175907574,15.0000000000,632.4747000000
0.0481480194,15.0000000000,781.1799000000
0.0620345584,15.0000000000,854.8882000000
0.0786290074,15.0000000000,947.7542000000
0.0583488679,15.0000000000,834.9625000000
0.0624586026,30.0000000000,615.4480000000
0.0799965401,15.0000000000,955.6321000000
0.0611115039,30.0000000000,606.7152000000
0.0996933073,15.0000000000,1072.7296000000
0.0277511785,30.0000000000,409.5729000000
0.0622010040,15.0000000000,855.7941000000
0.0536378569,30.0000000000,559.2723000000
0.0693826748,30.0000000000,661.1617000000
0.0781208468,15.0000000000,944.8355000000
0.0480026376,15.0000000000,780.4281000000
0.1039371802,30.0000000000,906.8028000000
0.0790038550,30.0000000000,726.8322000000
0.0908488297,30.0000000000,810.7377000000
0.0358400072,30.0000000000,453.7468000000
0.0757240560,15.0000000000,931.1317000000
0.0554066754,15.0000000000,819.2431000000
0.0696894444,15.0000000000,897.0929000000
0.0485997263,15.0000000000,783.5185000000
0.0986522453,30.0000000000,867.6286000000
0.0875452899,30.0000000000,787.0239000000
0.0710150125,15.0000000000,904.5125000000
0.0818226788,30.0000000000,746.5103000000
0.0875322201,15.0000000000,999.6389000000
0.0916838533,30.0000000000,816.7679000000
0.0862167195,30.0000000000,777.5530000000
0.0807326243,30.0000000000,738.8782000000
0.0401112940,15.0000000000,740.2458000000
0.0849863291,30.0000000000,768.8166000000
0.0646986580,15.0000000000,869.4516000000
0.0775197902,15.0000000000,941.3891000000
0.0624521355,15.0000000000,857.1620000000
0.0675211641,30.0000000000,648.7388000000
0.0386177816,15.0000000000,732.7804000000
0.0606337383,30.0000000000,603.6310000000
0.0568507419,15.0000000000,826.9375000000
0.0943798669,15.0000000000,1040.4860000000
0.0553336363,30.0000000000,569.8841000000
0.0730540065,30.0000000000,685.9380000000
0.0678766203,30.0000000000,651.1036000000
0.0763807660,30.0000000000,708.6935000000
0.0433059060,30.0000000000,496.6693000000
0.1083695387,15.0000000000,1126.3797000000
0.0398900654,30.0000000000,476.7817000000
0.0479424384,15.0000000000,780.1169000000
0.0499696103,15.0000000000,790.6353000000
0.0503778132,30.0000000000,539.1330000000
0.0586063989,15.0000000000,836.3463000000
0.0978369143,15.0000000000,1061.4108000000
0.0755010571,15.0000000000,929.8620000000
0.0526614032,30.0000000000,553.2038000000
0.0903524184,15.0000000000,1016.3641000000
0.0839257494,15.0000000000,978.4528000000
0.0641906648,15.0000000000,866.6643000000
0.0440115553,15.0000000000,759.9513000000
0.0483035511,30.0000000000,526.5017000000
0.0536991596,15.0000000000,810.1969000000
0.1095420772,15.0000000000,1133.7231000000
0.0910640800,15.0000000000,1020.6063000000
0.0344441264,30.0000000000,445.9475000000
0.0644426719,30.0000000000,628.4072000000
0.0826919648,15.0000000000,971.2575000000
0.1051143469,30.0000000000,915.5943000000
0.0864982885,15.0000000000,993.5418000000
0.0372105319,30.0000000000,461.4746000000
0.0719507869,30.0000000000,678.4551000000
0.0704631246,30.0000000000,668.4157000000
0.0575096927,15.0000000000,830.4620000000
0.0743564296,15.0000000000,923.3590000000
0.0835792255,30.0000000000,758.8671000000
0.0414379051,30.0000000000,485.7421000000
0.0569883600,30.0000000000,580.3267000000
0.0867460589,15.0000000000,995.0012000000
0.0940314147,30.0000000000,833.7965000000
0.0498560712,30.0000000000,535.9423000000
0.0797723616,15.0000000000,954.3384000000
0.0655074250,15.0000000000,873.8993000000
0.0283247736,15.0000000000,682.5533000000
0.0749707034,15.0000000000,926.8459000000
0.0760667855,15.0000000000,933.0849000000
0.0673038857,15.0000000000,883.8225000000
0.0456018114,30.0000000000,510.2674000000
0.0546328142,15.0000000000,815.1363000000
0.0575980192,30.0000000000,584.1957000000
0.0575141949,30.0000000000,583.6630000000
0.1040519083,15.0000000000,1099.5285000000
0.0728649365,15.0000000000,914.9212000000
0.0679409749,30.0000000000,651.5321000000
0.0513274241,15.0000000000,797.7257000000
0.0828903767,30.0000000000,754.0128000000
0.0822818167,30.0000000000,749.7333000000
0.0784388812,30.0000000000,722.9111000000
0.0492736353,30.0000000000,532.3912000000
0.0815612311,15.0000000000,964.6868000000
0.0958334094,30.0000000000,846.9416000000
0.0734605360,15.0000000000,918.2858000000
0.0770978349,15.0000000000,938.9736000000
0.0870789449,15.0000000000,996.9637000000
0.0514843354,30.0000000000,545.9297000000
0.0360967467,30.0000000000,455.1892000000
0.0786370945,30.0000000000,724.2859000000
0.0219591122,15.0000000000,652.5693000000
0.0335222206,15.0000000000,707.6476000000
0.0629773367,15.0000000000,860.0266000000
0.0497340781,15.0000000000,789.4091000000
0.0579564446,30.0000000000,586.4757000000
0.0643348643,15.0000000000,867.4550000000
0.0618251896,15.0000000000,853.7494000000
0.0832880423,30.0000000000,756.8138000000
0.0370427654,15.0000000000,724.9562000000
0.0457987453,30.0000000000,511.4423000000
0.0857647766,15.0000000000,989.2276000000
0.0586851601,15.0000000000,836.7698000000
0.0640168421,30.0000000000,625.6162000000
0.0686935580,30.0000000000,656.5517000000
0.0677532341,15.0000000000,886.3141000000
0.0967273507,30.0000000000,853.4859000000
0.0491204266,15.0000000000,786.2193000000
0.0605867639,15.0000000000,847.0302000000
0.0865156417,15.0000000000,993.6440000000
0.0241189690,30.0000000000,390.5555000000
0.0600203293,30.0000000000,599.6812000000
0.0699959971,30.0000000000,665.2756000000
0.0566818820,30.0000000000,578.3861000000
0.0561867016,15.0000000000,823.3943000000
0.0607409855,30.0000000000,604.3227000000
0.0739772902,30.0000000000,692.2249000000
0.0986554010,30.0000000000,867.6518000000
0.0636870215,15.0000000000,863.9057000000
0.0140209910,15.0000000000,616.3459000000
0.0767958803,30.0000000000,711.5527000000
0.0615236675,30.0000000000,609.3814000000
0.0374043497,15.0000000000,726.7480000000
0.0708343277,30.0000000000,670.9152000000
0.0531733335,15.0000000000,807.4225000000
0.1310683088,15.0000000000,1272.2797000000
0.0533132932,30.0000000000,557.2518000000
0.0830930575,30.0000000000,755.4399000000
0.0709730215,15.0000000000,904.2769000000
0.0475770984,15.0000000000,778.2298000000
0.0652331601,15.0000000000,872.3896000000
0.1006563962,30.0000000000,882.4260000000
0.0974155479,30.0000000000,858.5343000000
0.0526508917,15.0000000000,804.6713000000
0.0435934784,30.0000000000,498.3625000000
0.0571354924,15.0000000000,828.4595000000
0.0946710475,30.0000000000,838.4552000000
0.0802485358,15.0000000000,957.0874000000
0.0483370027,30.0000000000,526.7043000000
0.0608098377,30.0000000000,604.7670000000
0.0595884321,15.0000000000,841.6349000000
0.0596703281,30.0000000000,597.4326000000
0.0804939865,15.0000000000,958.5060000000
0.0840410794,30.0000000000,762.1279000000
0.0397095768,30.0000000000,475.7425000000
0.0804499152,15.0000000000,958.2513000000
0.0549021761,30.0000000000,567.1754000000
0.0679290997,30.0000000000,651.4530000000
0.0733039992,30.0000000000,687.6381000000
0.0838870888,15.0000000000,978.2269000000
0.1082454353,15.0000000000,1125.6037000000
0.0454657713,30.0000000000,509.4566000000
0.0977862367,15.0000000000,1061.1026000000
0.1022333959,30.0000000000,894.1200000000
0.0936669263,15.0000000000,1036.1958000000
0.0747405040,30.0000000000,697.4385000000
0.0874826545,15.0000000000,999.3462000000
0.0597261116,15.0000000000,842.3778000000
0.0935163344,15.0000000000,1035.2907000000
0.0741320023,15.0000000000,922.0867000000
0.0549582301,30.0000000000,567.5270000000
0.0357579996,30.0000000000,453.2866000000
0.0752798624,15.0000000000,928.6034000000
0.0988396467,30.0000000000,869.0091000000
0.0674273464,30.0000000000,648.1152000000
0.0940576572,30.0000000000,833.9874000000
0.0595392588,30.0000000000,596.5915000000
0.0694438426,30.0000000000,661.5716000000
0.0702828164,30.0000000000,667.2030000000
0.0840590786,30.0000000000,762.2551000000
0.0838635637,15.0000000000,978.0894000000
0.0845366900,30.0000000000,765.6324000000
0.0793224273,15.0000000000,951.7446000000
0.0687688964,30.0000000000,657.0551000000
0.0728142912,30.0000000000,684.3093000000
0.0777041173,15.0000000000,942.4453000000
0.0502176370,15.0000000000,791.9278000000
0.0761765343,30.0000000000,707.2884000000
0.0601543463,15.0000000000,844.6909000000
0.0591440302,15.0000000000,839.2394000000
0.0847435964,30.0000000000,767.0971000000
0.0701237254,15.0000000000,899.5201000000
0.0761177409,15.0000000000,933.3754000000
0.0788537870,15.0000000000,949.0468000000
0.0423953282,15.0000000000,751.7488000000
0.0281141936,30.0000000000,411.5018000000
0.0373616646,30.0000000000,462.3310000000
0.1021114936,30.0000000000,893.2145000000
0.0608977905,15.0000000000,848.7149000000
0.0455117851,15.0000000000,767.6115000000
0.0718544785,15.0000000000,909.2280000000
0.0724652182,15.0000000000,912.6668000000
0.0820923473,30.0000000000,748.4027000000
0.0946882286,30.0000000000,838.5804000000
0.0760613469,15.0000000000,933.0539000000
0.0558309108,15.0000000000,821.4994000000
0.0727375165,15.0000000000,914.2023000000
0.0752092389,30.0000000000,700.6478000000
0.0623160654,30.0000000000,614.5214000000
0.0604657938,30.0000000000,602.5485000000
0.0635554624,30.0000000000,622.5981000000
0.1008487838,30.0000000000,883.8503000000
0.0756098015,15.0000000000,930.4810000000
0.0586298690,30.0000000000,590.7702000000
0.0621662415,15.0000000000,855.6049000000
0.0642468956,30.0000000000,627.1234000000
0.0531574957,15.0000000000,807.3390000000
0.0122190223,15.0000000000,608.3045000000
0.0666771386,30.0000000000,643.1378000000
0.0500129084,15.0000000000,790.8609000000
0.0924896297,30.0000000000,822.6003000000
0.0494392887,15.0000000000,787.8758000000
0.0830024327,30.0000000000,754.8017000000
0.0595315776,30.0000000000,596.5423000000
0.0649780224,15.0000000000,870.9866000000
0.0608628268,15.0000000000,848.5254000000
0.0642635025,30.0000000000,627.2322000000
0.1054062107,15.0000000000,1107.9186000000
0.0780931107,30.0000000000,720.5152000000
0.0755823682,15.0000000000,930.3248000000
0.0850963545,15.0000000000,985.3044000000
0.0957706541,15.0000000000,1048.8799000000
0.0578315683,30.0000000000,585.6809000000
0.0612559310,15.0000000000,850.6572000000
0.0715794800,30.0000000000,675.9438000000
0.0691036542,15.0000000000,893.8245000000
0.0520478876,15.0000000000,801.5025000000
0.0598993523,15.0000000000,843.3132000000
0.0580915339,30.0000000000,587.3361000000
0.0655867124,15.0000000000,874.3360000000
0.0879517905,30.0000000000,789.9294000000
0.0437809156,15.0000000000,758.7776000000
0.0520119064,30.0000000000,549.1844000000
0.0900122841,30.0000000000,804.7110000000
0.0923536482,15.0000000000,1028.3156000000
0.0613150878,30.0000000000,608.0315000000
0.0596922423,30.0000000000,597.5733000000
0.0740242074,30.0000000000,692.5449000000
0.0938068129,15.0000000000,1037.0369000000
0.0839773210,15.0000000000,978.7541000000
0.0845490594,15.0000000000,982.0981000000
0.0516618394,15.0000000000,799.4775000000
0.0968052528,15.0000000000,1055.1453000000
0.0465537676,30.0000000000,515.9591000000
0.0878639125,30.0000000000,789.3010000000
0.0692890496,15.0000000000,894.8582000000
0.0683475211,15.0000000000,889.6150000000
0.0287151905,30.0000000000,414.7064000000
0.0721147231,15.0000000000,910.6925000000
0.0614497534,15.0000000000,851.7093000000
0.0732105107,15.0000000000,916.8726000000
0.0837684537,30.0000000000,760.2025000000
0.0613504379,30.0000000000,608.2602000000
0.0189324318,15.0000000000,638.6046000000
0.0485731484,30.0000000000,528.1353000000
0.1003981266,15.0000000000,1077.0421000000
0.0763054770,15.0000000000,934.4464000000
0.0380377019,30.0000000000,466.1720000000
0.0803549749,15.0000000000,957.7025000000
0.0633570230,15.0000000000,862.1007000000
0.0412827625,30.0000000000,484.8401000000
0.0669200141,15.0000000000,881.6970000000
0.0729058218,30.0000000000,684.9310000000
0.0595183969,15.0000000000,841.2571000000
0.0838276979,30.0000000000,760.6208000000
0.0887529746,30.0000000000,795.6662000000
0.0691018756,15.0000000000,893.8146000000
0.0749526177,30.0000000000,698.8901000000
0.0776669103,15.0000000000,942.2321000000
0.0439750029,15.0000000000,759.7652000000
0.0594419190,15.0000000000,840.8447000000
0.0494024354,15.0000000000,787.6843000000
0.0503292922,30.0000000000,538.8359000000
0.0592618065,15.0000000000,839.8739000000
0.0500273048,15.0000000000,790.9359000000
0.0608883576,30.0000000000,605.2738000000
0.0880868513,30.0000000000,790.8955000000
0.0740938916,15.0000000000,921.8708000000
0.0551787077,15.0000000000,818.0321000000
0.0689313080,15.0000000000,892.8641000000
0.0659469681,30.0000000000,638.3086000000
0.0677514553,15.0000000000,886.3042000000
0.1086878742,30.0000000000,942.4219000000
0.0758933535,15.0000000000,932.0962000000
0.0824399372,15.0000000000,969.7910000000
0.0764391844,30.0000000000,709.0956000000
0.1021772678,15.0000000000,1087.9641000000
0.0760566322,15.0000000000,933.0270000000
0.0814361150,15.0000000000,963.9612000000
0.0619979521,30.0000000000,612.4557000000
0.0821662513,30.0000000000,748.9216000000
0.0765918446,15.0000000000,936.0813000000
0.0682724217,15.0000000000,889.1975000000
0.0994906190,15.0000000000,1071.4910000000
0.0665876399,15.0000000000,879.8589000000
0.0652432598,15.0000000000,872.4452000000
0.0521349812,30.0000000000,549.9450000000
0.0671472570,15.0000000000,882.9549000000
0.0201460929,30.0000000000,370.3505000000
0.0625110216,30.0000000000,615.7889000000
0.0623050232,15.0000000000,856.3606000000
0.0893456737,30.0000000000,799.9190000000
0.0790953946,30.0000000000,727.4682000000
0.0652764626,15.0000000000,872.6279000000
0.0708010786,30.0000000000,670.6912000000
0.0653837195,30.0000000000,634.5937000000
0.0847303423,30.0000000000,767.0032000000
0.0994402817,30.0000000000,873.4383000000
0.0729881242,15.0000000000,915.6166000000
0.0612197397,15.0000000000,850.4608000000
0.0928504092,15.0000000000,1031.2929000000
0.0721192456,15.0000000000,910.7179000000
0.0922401712,30.0000000000,820.7932000000
0.0633256330,15.0000000000,861.9292000000
0.0543146600,30.0000000000,563.4966000000
0.0385904445,30.0000000000,469.3249000000
0.0826915826,15.0000000000,971.2552000000
0.0111478131,30.0000000000,326.9390000000
0.0720827909,30.0000000000,679.3488000000
0.0342006014,15.0000000000,710.9633000000
0.0301471799,30.0000000000,422.3982000000
0.0658142487,15.0000000000,875.5898000000
0.0790689172,30.0000000000,727.2842000000
0.0766662832,15.0000000000,936.5065000000
0.0646566089,30.0000000000,629.8114000000
0.0280410044,15.0000000000,681.1990000000
0.0940763084,15.0000000000,1038.6582000000
0.0455911134,15.0000000000,768.0178000000
0.0772035549,15.0000000000,939.5785000000
0.0400524898,15.0000000000,739.9510000000
0.0825829812,15.0000000000,970.6232000000
0.0630569144,30.0000000000,619.3438000000
0.0468218866,30.0000000000,517.5678000000
0.0770967848,30.0000000000,713.6279000000
0.0954502532,30.0000000000,844.1413000000
